timestamp,price,quantity,side
1711100308955,0.7720,54.49,ask
1711100916028,0.7699,51.05,bid
1711100113225,0.7675,5.49,bid
1711100324000,0.7694,115.32,ask
1711100646404,0.7658,26.57,bid
1711100846300,0.7664,20.71,ask
1711101175706,0.7628,8.95,bid
1711100404892,0.7626,16.91,bid
1711100281443,0.7623,61.71,ask
1711100992118,0.7631,5.26,bid
1711100165060,0.7633,12.72,ask
1711100454608,0.7604,13.65,bid
1711101097190,0.7609,60.99,ask
1711100882378,0.7620,37.63,ask
1711100152229,0.7628,1.72,ask
1711101307460,0.7622,109.43,bid
1711101148818,0.7611,5.86,bid
1711100657366,0.7605,94.87,bid
1711100756483,0.7611,29.15,bid
1711100788168,0.7612,53.85,bid
1711101115870,0.7617,9.92,ask
1711101113552,0.7626,58.52,bid
1711100596965,0.7660,38.52,bid
1711101164324,0.7680,53.35,bid
1711100530517,0.7689,247.09,ask
1711100190950,0.7692,110.80,ask
1711100369721,0.7697,0.92,bid
1711100495264,0.7699,176.15,bid
1711101023633,0.7713,97.31,ask
1711100319476,0.7682,0.48,ask
1711101338525,0.7680,13.56,bid
1711100955864,0.7692,51.32,ask
1711101035810,0.7696,65.79,bid
1711100755292,0.7699,14.76,bid
1711101269730,0.7724,34.63,bid
1711100571200,0.7732,31.02,bid
1711100373869,0.7727,2.65,ask
1711101153262,0.7710,20.91,ask
1711100193972,0.7706,279.29,bid
1711100145008,0.7696,53.95,ask
1711101146005,0.7709,166.08,bid
1711100316932,0.7720,183.05,ask
1711100935694,0.7738,51.09,ask
1711100509808,0.7749,65.56,ask
1711100698646,0.7732,9.75,bid
1711100883200,0.7723,50.35,ask
1711101014388,0.7728,216.64,ask
1711100206216,0.7738,117.40,bid
1711100428274,0.7733,113.71,ask
1711100088832,0.7720,59.43,bid
1711101038330,0.7737,57.43,ask
1711100116928,0.7728,63.53,ask
1711101027378,0.7725,57.19,bid
1711101287810,0.7727,11.66,bid
1711101323207,0.7727,38.97,bid
1711101182300,0.7744,34.36,bid
1711101098467,0.7730,9.26,ask
1711101359072,0.7715,21.46,bid
1711101303362,0.7717,93.17,ask
1711100334400,0.7729,75.90,bid
1711100115620,0.7723,139.99,ask
1711100954512,0.7715,3.60,ask
1711101329160,0.7710,54.45,bid
1711101014564,0.7701,14.85,bid
1711100384278,0.7682,27.89,bid
1711100607760,0.7671,23.91,bid
1711100831870,0.7682,36.11,ask
1711100415808,0.7676,10.68,ask
1711100926187,0.7646,62.30,ask
1711100307734,0.7643,99.70,ask
1711101132560,0.7643,0.41,ask
1711101200732,0.7645,69.13,bid
1711100411558,0.7649,12.48,ask
1711100822110,0.7639,5.45,bid
1711100813908,0.7674,42.78,ask
1711100397440,0.7666,18.08,bid
1711100431158,0.7683,1.85,ask
1711101000692,0.7697,41.86,ask
1711100901581,0.7693,3.17,bid
1711100952784,0.7697,138.26,ask
1711101106350,0.7720,83.92,ask
1711100262812,0.7718,21.32,bid
1711101351493,0.7715,38.37,bid
1711101271816,0.7726,1.10,bid
1711100535815,0.7719,26.75,bid
1711101269470,0.7723,126.10,ask
1711100245616,0.7710,316.97,bid
1711100679296,0.7721,84.15,ask
1711100645773,0.7716,6.22,ask
1711101194218,0.7710,38.37,ask
1711100397635,0.7718,44.35,ask
1711100193568,0.7712,63.20,ask
1711100453255,0.7680,29.86,ask
1711101348326,0.7704,18.74,ask
1711101421097,0.7731,25.48,ask
1711100157620,0.7734,48.58,bid
1711100480168,0.7770,0.88,bid
1711100334642,0.7774,77.17,ask
1711100679102,0.7759,4.78,ask
1711101476096,0.7745,106.47,ask
1711100888040,0.7753,18.69,ask
1711100314812,0.7775,39.22,ask
1711101275876,0.7809,22.43,ask
1711100371008,0.7785,52.23,ask
1711100635901,0.7756,9.53,bid
1711100880500,0.7778,72.35,bid
1711100425817,0.7765,35.68,ask
1711100506096,0.7779,25.45,bid
1711100954051,0.7770,31.34,bid
1711101198106,0.7760,54.87,bid
1711101248015,0.7786,65.30,ask
1711101030428,0.7811,13.31,ask
1711100485994,0.7833,37.09,ask
1711100635204,0.7833,5.44,ask
1711100625416,0.7833,89.43,ask
1711101438680,0.7845,49.94,bid
1711100644567,0.7856,136.88,ask
1711100107442,0.7855,34.22,ask
1711100754607,0.7853,37.79,bid
1711100512644,0.7858,28.35,bid
1711100439110,0.7861,15.34,bid
1711100828812,0.7862,182.88,ask
1711100822991,0.7869,12.42,bid
1711100525312,0.7864,54.72,ask
1711100276071,0.7859,111.02,bid
1711100884730,0.7849,10.73,bid
1711100474936,0.7857,33.12,ask
1711100519556,0.7882,4.75,bid
